Codigo,Direccion,Comuna,Latitud,Longitud,Piezas,Precio Min (UF),Precio Max (UF),Tamaño Min,Tamaño Max,Pago,Tipo de Vivienda,Tipo Proyecto
4960103,"EL GOLF / METROS / VACÍO, Las Condes",Las Condes,-33.41354,-70.58928,2D/2B,25,0,80,86, Arriendo, Departamento,Propiedad usada
4802810,"EL GOLF / METRO / NEW, Las Condes",Las Condes,-33.41354,-70.58928,1D/1B,23,0,55,60, Arriendo, Departamento amoblado,Propiedad usada
3210281,"EL GOLF / METRO ALCÁNTARA, Las Condes",Las Condes,-33.41354,-70.58928,2D/2B,29,0,85,93, Arriendo, Departamento amoblado,Propiedad usada
4997771,"Augusto LeguÃ­a Norte 191, Las Condes",Las Condes,-33.41354,-70.59762,3D/4B,40,0,140,332, Arriendo, Departamento,Propiedad usada
3109222,"EL GOLF / METRO ALCÁNTARA / NEW DESING, Las Condes",Las Condes,-33.41354,-70.58928,2D/2B,29,0,85,93, Arriendo, Departamento amoblado,Propiedad usada
4886422,"EL GOLF / METRO / VACÍO, Las Condes",Las Condes,-33.41354,-70.58928,2D/2B,25,0,80,86, Arriendo, Departamento,Propiedad usada
4455724,"EL GOLF / METRO ALCÁNTARA, Las Condes",Las Condes,-33.41354,-70.58928,2D/2B,27,0,85,93, Arriendo, Departamento amoblado,Propiedad usada
2821997,"EL GOLF, Las Condes",Las Condes,-33.41354,-70.58928,2D/2B,33,0,82,90, Arriendo, Departamento amoblado,Propiedad usada
4969039,"EL GOLF / METROS / VACÍO, Las Condes",Las Condes,-33.41354,-70.58928,2D/2B,25,0,80,86, Arriendo, Departamento,Propiedad usada
3191375,"EL GOLF / METRO ALCÁNTARA / NEW DESING, Las Condes",Las Condes,-33.41354,-70.58928,2D/2B,29,0,85,93, Arriendo, Departamento amoblado,Propiedad usada
4787593,"Escuela Militar, Las Condes",Las Condes,-33.41354,-70.58617,1D/1B,19,0,34,49, Arriendo, Departamento,Propiedad usada
4858932,"EL GOLF / METRO / NEW, Las Condes",Las Condes,-33.41354,-70.58928,1D/1B,21,0,55,60, Arriendo, Departamento amoblado,Propiedad usada
3363905,"El Golf, Las Condes",Las Condes,-33.41355,-70.59007,1D/1B,23,0,46,51, Arriendo, Departamento amoblado,Propiedad usada
5037893,"2 Dorms Amoblado - Cortos periodos tambien- Metro Alcántara - El Golf, Las Condes",Las Condes,-33.41355,-70.58943,2D/2B,32,0,82,95, Arriendo, Departamento amoblado,Propiedad usada
4151062,"El Golf, Las Condes",Las Condes,-33.41356,-70.5917,3D/2B,40,0,145,145, Arriendo, Departamento,Propiedad usada
4205475,"El Golf, Las Condes",Las Condes,-33.41356,-70.59505,3D/3B,42,0,130,130, Arriendo, Departamento amoblado,Propiedad usada
3210280,"METRO ALCÁNTARA / EL GOLF / NEW, Las Condes",Las Condes,-33.41357,-70.58812,1D/1B,20,0,45,48, Arriendo, Departamento amoblado,Propiedad usada
2822153,"EL GOLF / NEW / LUJOSO / METROS, Las Condes",Las Condes,-33.41357,-70.58812,1D/1B,21,0,50,58, Arriendo, Departamento amoblado,Propiedad usada
4802937,"EL GOLF / VISTA / NEW, Las Condes",Las Condes,-33.41357,-70.58812,1D/1B,24,0,45,53, Arriendo, Departamento amoblado,Propiedad usada
3210279,"EL GOLF / NEW / METRO / LUJOSO, Las Condes",Las Condes,-33.41357,-70.58812,2D/2B,33,0,80,90, Arriendo, Departamento amoblado,Propiedad usada
3534485,"EL GOLF / METRO / NEW, Las Condes",Las Condes,-33.41357,-70.58812,1D/1B,22,0,50,58, Arriendo, Departamento amoblado,Propiedad usada
5004841,"BARRIO EL GOLF, PLAZA PERÚ, Las Condes",Las Condes,-33.41357,-70.59907,3D/2B,30,0,100,100, Arriendo, Departamento,Propiedad usada
4862872,"el trovador 4315, Las Condes",Las Condes,-33.41358,-70.58613,1D/1B,17,0,40,45, Arriendo, Departamento amoblado,Propiedad usada
4924348,"el trovador 4315, Las Condes",Las Condes,-33.41358,-70.58613,1D/1B,17,0,40,48, Arriendo, Departamento amoblado,Propiedad usada
4924337,"el trovador 4315, Las Condes",Las Condes,-33.41358,-70.58613,1D/1B,17,0,40,48, Arriendo, Departamento,Propiedad usada
5027203,"El Trovador 4315, Las Condes, Chile, Las Condes",Las Condes,-33.41358,-70.58613,1D/1B,17,0,42,42, Arriendo, Departamento amoblado,Propiedad usada
2588008,"EL GOLF - METRO ESCUELA MILITAR, Las Condes",Las Condes,-33.41359,-70.58583,1D/1B,22,0,44,44, Arriendo, Departamento amoblado,Propiedad usada
5024982,"Santa Adriana 5745, Quinta Normal",Quinta Normal,-33.41359,-70.71023,3D/1B,2681,0,78,161, Venta, Casa,Propiedad usada
4896226,"Isidora Goyenechea / Pdte Riesco, Las Condes",Las Condes,-33.4136,-70.6022,2D/2B,35,0,120,126, Arriendo, Departamento,Propiedad usada
4960389,"Metro Escuela Militar/Americo Vespucio N, Las Condes",Las Condes,-33.4136,-70.5855,1D/1B,21,0,50,66, Arriendo, Departamento,Propiedad usada
4831027,"EL GOLF / MAGDALENA / PDTE. RIESCO, Las Condes",Las Condes,-33.4136,-70.594,2D/2B,39,0,140,177, Arriendo, Departamento,Propiedad usada
4850334,"Metro Escuela Militar - Apoquindo, Las Condes",Las Condes,-33.4136,-70.5861,1D/1B,27,0,43,45, Arriendo, Departamento amoblado,Propiedad usada
4850330,"Av. Apoquindo con Americo Vespucio, Las Condes",Las Condes,-33.4136,-70.5861,1D/1B,26,0,45,47, Arriendo, Departamento,Propiedad usada
4868308,"Plaza Perù-Isidora Goyenechea-Magdalena, Las Condes",Las Condes,-33.4136,-70.5952,3D/3B,33,0,110,110, Arriendo, Departamento amoblado,Propiedad usada
5036900,"Metro Escuela Millitar - Metro Escuela M, Las Condes",Las Condes,-33.4136,-70.5828,1D/1B,20,0,42,42, Arriendo, Departamento,Propiedad usada
4937217,"Callao, Las Condes",Las Condes,-33.4136,-70.595,3D,28,0,115,135, Arriendo, Departamento,Propiedad usada
4855111,"METRO ESCUELA MILITAR, Las Condes",Las Condes,-33.4136,-70.5855,1D/1B,17,0,50,0, Arriendo, Departamento amoblado,Propiedad usada
5040177,"Magdalena, Las Condes",Las Condes,-33.4136,-70.5938,2D/2B,42,0,140,177, Arriendo, Departamento,Propiedad usada
3700610,"EL GOLF / NEW / METRO, Las Condes",Las Condes,-33.41361,-70.59221,2D/2B,31,0,75,75, Arriendo, Departamento amoblado,Propiedad usada
5025668,"Metro Escuela Militar / Ave Americo Vespucio norte, Las Condes",Las Condes,-33.41362,-70.58546,1D/1B,16,0,41,45, Arriendo, Departamento,Propiedad usada
4982331,"METROS EL GOLF y ALCANTARA - HOTEL W. - Enrique Foster - Isidora Goyenechea - Apoquindo, Las Condes",Las Condes,-33.41363,-70.59451,3D/3B,35,0,110,116, Arriendo, Departamento amoblado,Propiedad usada
5005005,"El Golf , metro Alcantara, Las Condes",Las Condes,-33.41365,-70.591,4D/4B,42,0,140,172, Arriendo, Departamento,Propiedad usada
4693405,"Presidente Riesco /Vitacura, Las Condes",Las Condes,-33.41366,-70.60154,2D/2B,36,0,60,72, Arriendo, Departamento amoblado,Propiedad usada
5042499,"Metro Escuela Militar, Las Condes",Las Condes,-33.41366,-70.58286,3D/2B,25,0,137,137, Arriendo, Departamento,Propiedad usada
5033257,"Nevería - Coronel Pereira, frente a Estadio Español, Las Condes",Las Condes,-33.41366,-70.57841,2D/2B,19,0,51,61, Arriendo, Departamento,Propiedad usada
5038973,"Luis Rodríguez Velasco 4717, Las Condes",Las Condes,-33.41366,-70.58,1D/1B,16,0,45,54, Arriendo, Departamento amoblado,Propiedad usada
4888477,"Neveria / Coronel Pereira, Las Condes",Las Condes,-33.41366,-70.57841,2D/2B,22,0,68,68, Arriendo, Departamento,Propiedad usada
4305927,"Neveria 4822, Las Condes",Las Condes,-33.41366,-70.57841,3D/3B,20,0,85,87, Arriendo, Departamento,Propiedad usada
2953451,"EL GOLF / METRO ALCÁNTARA, Las Condes",Las Condes,-33.41367,-70.58999,1D/1B,22,0,50,55, Arriendo, Departamento amoblado,Propiedad usada
4269785,"Evaristo Lillo 29 - Departamento 118, Las Condes",Las Condes,-33.41369,-70.58213,1D/1B,15,0,37.35,40.35, Arriendo, Departamento amoblado,Propiedad usada
4999665,"DEPARTAMENTO AMOBLADO EN EL GOLF, Las Condes",Las Condes,-33.41369,-70.58943,1D/1B,24,0,52,52, Arriendo, Departamento,Propiedad usada
4941903,"Metro Escuela Militar, Las Condes",Las Condes,-33.41369,-70.58194,1D/1B,16,0,42,48, Arriendo, Departamento amoblado,Propiedad usada
4253928,"METRO ESCUELA MILITAR // AMOBLADO, Las Condes",Las Condes,-33.41369,-70.58213,1D/1B,20,0,43,55, Arriendo, Departamento amoblado,Propiedad usada
4788459,"EL GOLF, Las Condes",Las Condes,-33.4137,-70.5936,2D/3B,34,0,125,130, Arriendo, Departamento amoblado,Propiedad usada
5040231,"Enrique Foster Norte, Las Condes",Las Condes,-33.4137,-70.5946,3D/3B,35,0,125,125, Arriendo, Departamento,Propiedad usada
5040231,"Enrique Foster Norte, Las Condes",Las Condes,-33.4137,-70.5946,3D/3B,35,0,125,125, Arriendo, Departamento,Propiedad usada
4779104,"ESCUELA MILITAR, Las Condes",Las Condes,-33.4137,-70.5853,2D/2B,24,0,85,0, Arriendo, Departamento,Propiedad usada
2620051,"METRO ESCUELA MILITAR - NEW, Las Condes",Las Condes,-33.4137,-70.58647,1D/1B,22,0,44,47, Arriendo, Departamento,Propiedad usada
3254723,"EL GOLF / METRO / NEW DESING, Las Condes",Las Condes,-33.41372,-70.58933,1D/1B,24,0,50,55, Arriendo, Departamento amoblado,Propiedad usada
4802846,"EL GOLF / METRO / NEW DESING, Las Condes",Las Condes,-33.41372,-70.58933,1D/1B,24,0,50,55, Arriendo, Departamento amoblado,Propiedad usada
5040061,"ISIDORA GOYENECHEA / PRESIDENTE RIESCO, Las Condes",Las Condes,-33.41372,-70.59878,3D/2B,23,0,110,115, Arriendo, Departamento,Propiedad usada
4803003,"EL GOLF / METRO / NUEVO, Las Condes",Las Condes,-33.41372,-70.58933,1D/1B,23,0,50,55, Arriendo, Departamento amoblado,Propiedad usada
4917024,"Sector Plaza Peru- San Sebastian- Las condes, Las Condes",Las Condes,-33.41373,-70.59994,4D/4B,42,0,180,215, Arriendo, Departamento,Propiedad usada
4997695,"Hermoso Depto de 165 mtrs! amplia Terraza en el Golf, Las Condes",Las Condes,-33.41375,-70.59347,3D/3B,39,0,140,165, Arriendo, Departamento,Propiedad usada
5029730,"CARRASCAL CON BRISAS DEL RIO, Quinta Normal",Quinta Normal,-33.41376,-70.71689,5D/5B,3037,0,125,200, Venta, Casa,Propiedad usada
4323432,"METRO EL GOLF Y TEATRO LAS CONDES, Las Condes",Las Condes,-33.41377,-70.59475,3D/3B,39,0,130,130, Arriendo, Departamento,Propiedad usada
4920300,"NEVERÍA / ESTADIO ESPAÑOL, Las Condes",Las Condes,-33.41377,-70.57766,1D/1B,17,0,48,52, Arriendo, Departamento amoblado,Propiedad usada
4956753,"El Golf, Las Condes",Las Condes,-33.4138,-70.6005,2D/2B,30,0,84,94, Arriendo, Departamento amoblado,Propiedad usada
5043215,"El Golf, Las Condes",Las Condes,-33.4138,-70.5998,2D/3B,35,0,148,168, Arriendo, Departamento,Propiedad usada
4871716,"El Golf, Las Condes",Las Condes,-33.4138,-70.5955,3D/3B,37,0,140,145, Arriendo, Departamento,Propiedad usada
4917822,"Sector El Golf, Las Condes",Las Condes,-33.4138,-70.6022,3D/2B,30,0,107,110, Arriendo, Departamento,Propiedad usada
4981107,"Amplio Departamento // Isidora Goyeneche, Las Condes",Las Condes,-33.4138,-70.5997,2D/2B,33,0,135,145, Arriendo, Departamento,Propiedad usada
5017550,"El Golf \ Metro Alcantara, Las Condes",Las Condes,-33.4138,-70.5889,3D/3B,42,0,170,170, Arriendo, Departamento,Propiedad usada
2569802,"LOFT / DUPLEX - EL GOLF ""W"" TITANIUM - METRO, Las Condes",Las Condes,-33.41382,-70.59596,2D/2B,37,0,85,100, Arriendo, Departamento amoblado,Propiedad usada
5009180,"EL GOLF - VACÍO - NEW, Las Condes",Las Condes,-33.41382,-70.5894,3D/3B,37,0,115,125, Arriendo, Departamento,Propiedad usada
5034125,"Plaza Perú/3D-3B más servicios 120-140M2, Las Condes",Las Condes,-33.41383,-70.59775,3D/3B,31,0,120,130, Arriendo, Departamento,Propiedad usada
4885633,"SIN MUEBLES en MODERNO EDIFICIO, ubicado en EL CORAZÓN DEL BARRIO EL GOLF , IDEAL PARA EJECUTIVOS DE ALTO CARGO, Las Condes",Las Condes,-33.41384,-70.58715,2D/2B,23,0,65,73, Arriendo, Departamento,Propiedad usada
4313071,"METRO EL GOLF, Pdte. Riesco con Enrique Foster. Apoquindo, Las Condes",Las Condes,-33.41385,-70.5924,3D/3B,39,0,120,130, Arriendo, Departamento amoblado,Propiedad usada
5016167,"Las Torcazas, Las Condes",Las Condes,-33.41385,-70.58895,5D/4B,44,0,160,180, Arriendo, Departamento,Propiedad usada
5041552,"METRO EL GOLF, Pdte. Riesco con Enrique Foster. Apoquindo, Las Condes",Las Condes,-33.41385,-70.5924,3D/3B,35,0,120,130, Arriendo, Departamento amoblado,Propiedad usada
4853189,"EL GOLF / ISIDORA / NEW, Las Condes",Las Condes,-33.41388,-70.59581,3D/4B,39,0,165,185, Arriendo, Departamento,Propiedad usada
4853154,"EL GOLF / ISIDORA / NEW, Las Condes",Las Condes,-33.41388,-70.59581,3D/4B,43,0,165,185, Arriendo, Departamento,Propiedad usada
3191655,"EL GOLF - LOFT / DUPLEX / ""W"", Las Condes",Las Condes,-33.41389,-70.59561,1D/2B,31,0,80,90, Arriendo, Departamento amoblado,Propiedad usada
5022255,"METRO ALCÁNTARA / PARQUE NAVIDAD / MARAVILLOSA VISTA, Las Condes",Las Condes,-33.41389,-70.58821,3D/3B,42,0,110,120, Arriendo, Departamento amoblado,Propiedad usada
4972109,"Universidad Los Andes / San Carlos de Ap, Las Condes",Las Condes,-33.4139,-70.5073,3D/2B,32,0,87,96, Arriendo, Departamento,Propiedad usada
4958233,"El Bosque Norte, Las Condes",Las Condes,-33.4139,-70.5922,1D/1B,30,0,50,50, Arriendo, Departamento amoblado,Propiedad usada
4946374,"Metro escuela militar, Las Condes",Las Condes,-33.4139,-70.58621,3D/2B,21,0,83,107, Arriendo, Departamento,Propiedad usada
4649380,"Hospital J.J Aguirre - FRENTE HISPOTAL S, Independencia",Independencia,-33.4139,-70.6549,3D/2B,2611,0,62,0, Venta, Departamento,Propiedad usada
4852043,"BELISARIO PRATS/SANTA MARIA, Independencia",Independencia,-33.4139,-70.6549,3D/2B,2611,0,62,0, Venta, Departamento,Propiedad usada
4917562,"San Pascual, Las Condes",Las Condes,-33.4139,-70.5804,1D/1B,3800,0,36,39, Venta, Departamento,Propiedad usada
4956749,"El Golf, Las Condes",Las Condes,-33.4139,-70.5995,2D/2B,31,0,111,121, Arriendo, Departamento,Propiedad usada
4958234,"El Bosque Norte 0234, Las Condes",Las Condes,-33.4139,-70.5922,1D/1B,30,0,50,50, Arriendo, Departamento amoblado,Propiedad usada
4852043,"BELISARIO PRATS/SANTA MARIA, Independencia",Independencia,-33.4139,-70.6549,3D/2B,2611,0,62,0, Venta, Departamento,Propiedad usada
4937102,"El Golf, Las Condes",Las Condes,-33.4139,-70.5984,3D/3B,39,0,162,169, Arriendo, Departamento,Propiedad usada
4626645,"El Golf, Las Condes",Las Condes,-33.41391,-70.58911,1D/1B,22,0,53,58, Arriendo, Departamento amoblado,Propiedad usada
5016697,"METRO ESCUELA MILITAR/ SAN PASCUAL, Las Condes",Las Condes,-33.41391,-70.58036,1D/1B,3800,0,38,38, Venta, Departamento,Propiedad usada
5033510,"Belisario Prats 1460, Independencia - Departamento 1108, Independencia",Independencia,-33.41391,-70.65437,3D/1B,2500,0,58,58, Venta, Departamento,Propiedad usada
5030711,"san pascual 124, Las Condes",Las Condes,-33.41391,-70.58036,1D/1B,15,0,40,40, Arriendo, Departamento,Propiedad usada
4994489,"Barrio El Golf, Las Condes, Las Condes",Las Condes,-33.41393,-70.59224,2D/2B,35,0,80,85, Arriendo, Departamento amoblado,Propiedad usada
5033015,"Metro hospitales/ Belisario prats, Santiago",Santiago,-33.41395,-70.65486,2D/1B,2643,0,50,54, Venta, Departamento,Propiedad usada
4246962,"Belisario Prats 1460 - Departamento 00, Independencia",Independencia,-33.41395,-70.65486,2D/1B,2902,0,38,42, Venta, Departamento,Propiedad usada
4758367,"EL GOLF, Las Condes",Las Condes,-33.41395,-70.59684,3D/2B,39,0,205,205, Arriendo, Departamento,Propiedad usada
5014745,"Barrio El Golf - Metro - Enrique Foster con Isidora Goyenechea, Las Condes",Las Condes,-33.41395,-70.59636,3D/3B,32,0,110,120, Arriendo, Departamento,Propiedad usada
4800792,"EL GOLF, Las Condes",Las Condes,-33.41396,-70.59437,2D/2B,42,0,140,170, Arriendo, Departamento,Propiedad usada
5016885,"EVARISTO LILLO - METRO ESCUELA MILITAR - Casa 00, Las Condes",Las Condes,-33.41396,-70.58241,1D/1B,17,0,45,50, Arriendo, Departamento amoblado,Propiedad usada
5038679,"El Golf, Las Condes",Las Condes,-33.41396,-70.5945,2D/2B,32,0,140,170, Arriendo, Departamento,Propiedad usada
4958801,"EL GOLF METRO, Las Condes",Las Condes,-33.41396,-70.58959,3D/2B,42,0,140,160, Arriendo, Departamento,Propiedad usada
4656507,"PDTE RIESCO / ISIDORA GOYENECHEA, Las Condes",Las Condes,-33.41397,-70.60121,3D/3B,34,0,140,188, Arriendo, Departamento,Propiedad usada
4989878,"EL GOLF - HERMOSA VISTA, Las Condes",Las Condes,-33.41398,-70.58798,3D/3B,42,0,115,125, Arriendo, Departamento amoblado,Propiedad usada
3564386,"Alsacia 99 - Departamento 84, Las Condes",Las Condes,-33.41398,-70.58965,4D/4B,40,0,160,160, Arriendo, Departamento,Propiedad usada
5037465,"Avenida Vitacura, Las Condes",Las Condes,-33.414,-70.6036,1D/1B,19,0,30,36, Arriendo, Departamento,Propiedad usada
4974857,"Hotel W / El Golf, Las Condes",Las Condes,-33.414,-70.5983,4D/3B,33,0,130,140, Arriendo, Departamento,Propiedad usada
5020770,"Alsacia / El Golf, Las Condes",Las Condes,-33.414,-70.5897,3D/1B,41,0,140,155, Arriendo, Departamento,Propiedad usada
4863475,"Las Torcazas / El Golf, Las Condes",Las Condes,-33.41402,-70.58913,2D/2B,32,0,90,105, Arriendo, Departamento amoblado,Propiedad usada
4732456,"LAS TORCAZAS / APOQUINDO / EL GOLF, Las Condes",Las Condes,-33.41402,-70.58913,3D/2B,43,0,90,100, Arriendo, Departamento,Propiedad usada
4395607,"Precioso Departamento Metro Alcantara, Las Condes",Las Condes,-33.41402,-70.58913,3D/2B,36,0,1,1, Arriendo, Departamento,Propiedad usada
4642591,"Isidora goyenechea con luz, Las Condes",Las Condes,-33.41405,-70.60213,4D/3B,29,0,115,124, Arriendo, Departamento,Propiedad usada
4706861,"metro el golf, Las Condes",Las Condes,-33.41405,-70.59364,3D/3B,41,0,140,150, Arriendo, Departamento amoblado,Propiedad usada
5004166,"El Golf, Las Condes",Las Condes,-33.41405,-70.59054,1D/1B,42,0,42.39,53, Arriendo, Departamento amoblado,Propiedad usada
4935595,"Vitacura - Pdte. Riesco - Metro El Golf, Las Condes",Las Condes,-33.41407,-70.60149,1D/1B,21,0,50,51, Arriendo, Departamento amoblado,Propiedad usada
4252633,"EL GOLF - HERMOSA VISTA METRO, Las Condes",Las Condes,-33.41408,-70.58858,3D/3B,36,0,108,118, Arriendo, Departamento amoblado,Propiedad usada
4189380,"EL GOLF - HERMOSA VISTA METRO, Las Condes",Las Condes,-33.41408,-70.58858,3D/3B,36,0,108,118, Arriendo, Departamento amoblado,Propiedad usada
5004531,"Las Torcazas / Pdte Riesco AMOBLADO, Las Condes",Las Condes,-33.41409,-70.58929,3D/2B,34,0,81,94, Arriendo, Departamento,Propiedad usada
5031400,"Las Torcazas / Av. Pdte Riesco, Las Condes",Las Condes,-33.41409,-70.58929,3D/2B,34,0,81,94, Arriendo, Departamento amoblado,Propiedad usada
4945569,"valdepeñas, Las Condes",Las Condes,-33.4141,-70.5445,4D/3B,37,0,132,375, Arriendo, Casa,Propiedad usada
4990153,"Belisario Prats con Av.Domingo Sta. Marí, Independencia",Independencia,-33.4141,-70.6544,3D/2B,16,0,58,60, Arriendo, Departamento,Propiedad usada
4643806,"Belisario Prat/Prof Zañartu, Independencia",Independencia,-33.4141,-70.6545,2D/1B,2790,0,50,0, Venta, Departamento,Propiedad usada
4561440,"El Golf, Las Condes",Las Condes,-33.4141,-70.5908,1D,26,0,42,50, Arriendo, Departamento,Propiedad usada
5038558,"Las Torcazas / Av. Apoquindo, Las Condes",Las Condes,-33.41411,-70.58906,3D/2B,27,0,90,100, Arriendo, Departamento,Propiedad usada
4883155,"Dpto NUEVO sector El Golf, Las Condes",Las Condes,-33.41412,-70.58994,2D/2B,39,0,88,95, Arriendo, Departamento,Propiedad usada
5003785,"Evaristo Lillo/Escuela Militar, Las Condes",Las Condes,-33.41414,-70.58176,2D/2B,18,0,60,60, Arriendo, Departamento,Propiedad usada
3255006,"EL GOLF / METRO ALCÁNTARA, Las Condes",Las Condes,-33.41414,-70.58986,1D/1B,27,0,45,48, Arriendo, Departamento amoblado,Propiedad usada
5006229,"El Golf, Las Condes",Las Condes,-33.41415,-70.59476,3D/4B,30,0,140,158, Arriendo, Departamento,Propiedad usada
3636310,"MARAVILLOSA VISTA CORDILLERA Y PARQUE NAVIDAD / METRO ALCÁNTARA / CALLE TRANQUILA / LUMINOSO, Las Condes",Las Condes,-33.41418,-70.58906,3D/2B,34,0,100,109, Arriendo, Departamento amoblado,Propiedad usada
4428882,"METRO CEMENTERIOS A 10 MIN CAMINANDO !, Recoleta",Recoleta,-33.41418,-70.6436,5D/2B,3059,0,220,220, Venta, Casa,Propiedad usada
4943609,"Sector Plaza Peru- Las condes, Las Condes",Las Condes,-33.41419,-70.59906,4D/4B,42,0,180,215, Arriendo, Departamento,Propiedad usada
5041387,"Barrio El Golf, Las Condes",Las Condes,-33.41419,-70.59232,1D/2B,37,0,72,72, Arriendo, Departamento amoblado,Propiedad usada
5030720,"PLENO GOLF, Las Condes",Las Condes,-33.4142,-70.5936,2D/2B,28,0,160,180, Arriendo, Departamento,Propiedad usada
5022317,"Rio Congo / Rio Guadiana, Las Condes",Las Condes,-33.4142,-70.542,3D/2B,23,0,63,200, Arriendo, Casa,Propiedad usada
4722657,"LOFT Glamis/El Golf / 2 Estac., Las Condes",Las Condes,-33.4142,-70.5959,2D/2B,32,0,88,0, Arriendo, Departamento,Propiedad usada
2280352,"Metro Alcantara - El Golf, Las Condes",Las Condes,-33.41421,-70.58985,2D/2B,39,0,72,76, Arriendo, Departamento amoblado,Propiedad usada
4234098,"El Golf, Las Condes",Las Condes,-33.41421,-70.59828,1D/1B,42,0,80,85, Arriendo, Departamento amoblado,Propiedad usada
4892538,"AMPLIO y LUMINOSO departamento con una VISTA PRIVILEGIADA, ideal para FAMILIA con niños, Las Condes",Las Condes,-33.4143,-70.58839,4D/3B,35,0,159,183, Arriendo, Departamento,Propiedad usada
4421666,"El Golf, Las Condes",Las Condes,-33.4143,-70.5899,2D/2B,42,0,70,83, Arriendo, Departamento,Propiedad usada
