Codigo,Direccion,Piezas,Precio Min (UF),Precio Max (UF),Tamaño Min,Tamaño Max,Pago,Tipo de Vivienda
5029868,"Juan XXIII - Amoblado, Vitacura",1D/1B,17.0,0.0,45.0,46.5,arriendo,departamento
4982541,"CONDELL / BERNARDA MORIN, Providencia",1D/1B,17.0,0.0,43.0,52.0,arriendo,departamento
5022749,"Calle Trigales, Las Condes",1D/1B,17.0,0.0,36.0,41.0,arriendo,departamento
5013038,"Los Trigales / Metro Hernando De Magallanes, Las Condes",1D/1B,17.0,0.0,36.3,41.37,arriendo,departamento
5012384,"Cercano A Metro Hernando De Magallanes, Las Condes",1D/1B,17.0,0.0,42.0,45.0,arriendo,departamento
5012608,"Los Trigales, Las Condes",1D/1B,17.0,0.0,40.0,43.0,arriendo,departamento
5012139,"Los Barbechos / Las Condes, Las Condes",1D/1B,17.0,0.0,36.0,41.0,arriendo,departamento
4986005,"Eliecer Parada/Metro Bilbao, Ñuñoa",2D/2B,17.0,0.0,65.0,74.0,arriendo,departamento
4952407,"CERCANO A SUPERMERCADOS Y PLAZA ÑUÑOA, Ñuñoa",2D/2B,17.0,0.0,69.0,145.5,arriendo,departamento
4951998,"El Vergel 2405 - Departamento 402, Providencia",1D/1B,17.0,0.0,51.0,51.0,arriendo,departamento
4967927,"Metro Manuel Montt, Providencia",2D/2B,17.0,0.0,61.0,63.0,arriendo,departamento
4970095,"El Dante / Presidente Riesco, Las Condes",1D/1B,17.0,0.0,45.0,45.0,arriendo,departamento
2725305,"General Carol Urzua / Las Carmerlitas, Las Condes",1D/1B,17.0,0.0,40.0,46.0,arriendo,departamento
4982141,"Cano Y Aponte 1024 - Departamento 206, Providencia",3D/2B,17.0,0.0,71.72,75.72,arriendo,departamento
3901043,"Avenida Las Condes 9560, Las Condes",1D/1B,17.0,0.0,48.0,62.0,arriendo,departamento
4959814,"Precioso Departamento A Pasos Del Portal Ñuñoa, Ñuñoa",3D/2B,17.0,0.0,77.0,82.0,arriendo,departamento
4706760,"Avenida Jose Pedro Alessandri / Eduardo Castillo Velasco, Macul",2D/1B,17.0,0.0,58.0,66.0,arriendo,departamento
4659222,"Vecinal 151 - Departamento 161, Las Condes",1D/1B,17.0,0.0,45.0,49.0,arriendo,departamento
4631318,"Bellas Artes, Santiago",2D/2B,17.0,0.0,55.0,55.0,arriendo,departamento
4571412,"Berta Correa / Santa Marta De Huechuraba, Huechuraba",3D/2B,17.0,0.0,92.24,99.24,arriendo,departamento
4867180,"OJO LO BAJAMOS Andres Bello / La Concepcion AMOBLADO!!!, Providencia",1D/2B,17.0,0.0,50.0,55.0,arriendo,departamento
4985277,"Excelente Depto Amoblado-Furnished 1H1B, Especial Para Ejecutivos A Pasos Metro Pedro De Valdivia, Providencia",1D/1B,17.0,0.0,45.0,50.0,arriendo,departamento
4993078,"DEPTO AMOBLADO EN ARRIENDO EN LAS CONDES, Las Condes",1D/1B,17.0,0.0,30.0,30.0,arriendo,departamento
4993079,"DEPTO AMOBLADO EN ARRIENDO EN LAS CONDES, Las Condes",1D/1B,17.0,0.0,24.0,24.0,arriendo,departamento
4943583,"Avenida General Bustamante / Avenida Matta, Ñuñoa",3D/2B,17.0,0.0,63.0,71.0,arriendo,departamento
4941818,"Tiziano / Avenida Las Condes, Las Condes",1D/1B,17.0,0.0,47.0,60.0,arriendo,departamento
4984077,"FULL AMOBLADO ALONSO DE CORDOVA- FRENTE AL PARQUE ARAUCANO, Las Condes",1D/1B,17.0,0.0,48.0,56.0,arriendo,departamento
5034100,"SAN JOSE DE LA SIERRA / MALL SPORT, Las Condes",1D/1B,17.0,0.0,42.0,50.0,arriendo,departamento
5034113,"SAN JOSE DE LA SIERRA / MALL SPORT, Lo Barnechea",1D/1B,17.0,0.0,42.0,50.0,arriendo,departamento
4986390,"Diego De Velasquez, Providencia",1D/1B,17.0,0.0,38.0,44.0,arriendo,departamento
5038632,"Bosques De La Piramide, Huechuraba",2D/2B,17.0,0.0,86.0,94.0,arriendo,departamento
5025672,"Metro Los Dominicos - Paul Harris, Las Condes",2D/2B,17.0,0.0,80.0,76.0,arriendo,departamento
5025680,"Estadio Español - La Gloria Con Los Mili, Las Condes",1D/1B,17.0,0.0,58.0,70.0,arriendo,departamento
5038389,"Home Studio Amoblado En Sector La Gloria - Los Militares, Las Condes",1D/1B,17.0,0.0,28.0,28.0,arriendo,departamento
5038743,"A Pasos Del Metro Los Dominicos, Las Condes",1D/1B,17.0,0.0,48.0,48.0,arriendo,departamento
5016392,"Avenida Los Leones 1727 (+ Estac /+ Bod), Providencia",1D/1B,17.0,0.0,38.0,48.0,arriendo,departamento
5011851,"POCURO/SUECIA/METRO, Providencia",2D/2B,17.0,0.0,50.0,53.0,arriendo,departamento
5028557,"Municipalidad De Providencia - Eliodoro, Providencia",2D/1B,17.0,0.0,57.0,64.0,arriendo,departamento
5035764,"Manuel Montt / Santa Isabel, Providencia",2D/2B,17.0,0.0,65.0,71.0,arriendo,departamento
5038743,"A Pasos Del Metro Los Dominicos, Las Condes",1D/1B,17.0,0.0,48.0,48.0,arriendo,departamento
4983779,"Metro Simon Bolivar, Ñuñoa",2D/2B,17.0,0.0,57.0,57.0,arriendo,departamento
5012307,"Brown Norte/Plaza Ñuñoa, Ñuñoa",2D/2B,17.0,0.0,71.0,84.0,arriendo,departamento
5038918,"(ADM) Lo Encalada 140 - Departamento 24, Ñuñoa",4D/2B,17.0,0.0,92.0,92.0,arriendo,departamento
5038401,"José Domingo Cañas / Grecia, Ñuñoa",2D/2B,17.0,0.0,65.0,65.0,arriendo,departamento
5038336,"Antonio Varas / Irarrázaval, Ñuñoa",2D/2B,17.0,0.0,65.0,72.0,arriendo,departamento
5037844,"Exequiel Fernandez, Ñuñoa",1D/1B,17.0,0.0,48.0,54.0,arriendo,departamento
5038632,"Bosques De La Piramide, Huechuraba",2D/2B,17.0,0.0,86.0,94.0,arriendo,departamento
5034642,"Andres De Fuenzalida, Providencia",2D/2B,17.0,0.0,60.0,60.0,arriendo,departamento
5020117,"Los Militares / La Gloria, Las Condes",1D/1B,17.0,0.0,53.0,62.0,arriendo,departamento
5035077,"Departamento Amoblado En Sector Las Tranqueras - Avenida Las Condes, Las Condes",1D/1B,17.0,0.0,45.0,50.0,arriendo,departamento
5016710,"Portugal // Argomedo, Santiago",2D/2B,17.0,0.0,60.0,64.0,arriendo,departamento
5032513,"AVDA. LA DEHESA, Lo Barnechea",2D/1B,17.0,0.0,56.0,56.0,arriendo,departamento
5028588,"Metro Ñuñoa - Metro Ñuñoa, Ñuñoa",2D/2B,17.0,0.0,60.0,70.0,arriendo,departamento
5034489,"Bella Vista De La Florida, La Florida",3D/2B,17.0,0.0,60.0,60.0,arriendo,departamento
4981953,"Gral Carol Urzúa / Las Carmelitas, Las Condes",1D/1B,17.0,0.0,45.0,50.0,arriendo,departamento
5033028,"JUANA DE ARCO 2069, Providencia",2D/2B,17.0,0.0,67.0,78.0,arriendo,departamento
5008849,"Ricardo Lyon / Lota, Providencia",2D/1B,17.0,0.0,65.0,68.0,arriendo,departamento
5031888,"***Parque Arauco**Piscina-gym -quincho**, Las Condes",1D/2B,17.0,0.0,38.0,48.0,arriendo,departamento
5032111,"Fray Angelico, Las Condes",1D/1B,17.0,0.0,46.0,53.0,arriendo,departamento
5030278,"LOS MILITARES 1D, Las Condes",1D/1B,17.0,0.0,50.0,58.0,arriendo,departamento
5030709,"Avenida Apoquindo 7964, Las Condes",2D/2B,17.0,0.0,70.0,73.0,arriendo,departamento
5030171,"OPORTUNIDAD STUDIO AVDA. KENNEDY / MANQUEHUE, Las Condes",1D/1B,17.0,0.0,35.0,35.0,arriendo,departamento
5030199,"PARQUE ARAUCO / MARRIOT, Las Condes",1D/1B,17.0,0.0,38.0,46.0,arriendo,departamento
4974974,"Diagonal Santa Elena (Metro Rodrigo De A, San Joaquín",3D/2B,17.0,0.0,65.0,65.0,arriendo,departamento
5033028,"JUANA DE ARCO 2069, Providencia",2D/2B,17.0,0.0,67.0,78.0,arriendo,departamento
5008849,"Ricardo Lyon / Lota, Providencia",2D/1B,17.0,0.0,65.0,68.0,arriendo,departamento
5031888,"***Parque Arauco**Piscina-gym -quincho**, Las Condes",1D/2B,17.0,0.0,38.0,48.0,arriendo,departamento
5032111,"Fray Angelico, Las Condes",1D/1B,17.0,0.0,46.0,53.0,arriendo,departamento
5030278,"LOS MILITARES 1D, Las Condes",1D/1B,17.0,0.0,50.0,58.0,arriendo,departamento
5030709,"Avenida Apoquindo 7964, Las Condes",2D/2B,17.0,0.0,70.0,73.0,arriendo,departamento
5030171,"OPORTUNIDAD STUDIO AVDA. KENNEDY / MANQUEHUE, Las Condes",1D/1B,17.0,0.0,35.0,35.0,arriendo,departamento
5030199,"PARQUE ARAUCO / MARRIOT, Las Condes",1D/1B,17.0,0.0,38.0,46.0,arriendo,departamento
4974974,"Diagonal Santa Elena (Metro Rodrigo De A, San Joaquín",3D/2B,17.0,0.0,65.0,65.0,arriendo,departamento
4985651,"Parque Arauco, Las Condes",1D/1B,17.0,0.0,35.0,35.0,arriendo,departamento
4894262,"Bustos / Suecia, Providencia",3D/2B,17.0,0.0,79.0,79.0,arriendo,departamento
4987275,"Avenida Portugal 564, Santiago - Departamento 1804, Santiago",2D/2B,17.0,0.0,60.0,63.0,arriendo,departamento
5006239,"Suarez Mujica / Seminario, Ñuñoa",3D/2B,17.0,0.0,90.0,90.0,arriendo,departamento
4955128,"Pedro Torres 260 - Departamento 509, Ñuñoa",2D/2B,17.0,0.0,84.0,84.0,arriendo,departamento
5029302,"Lota 2545, Providencia",2D/2B,17.0,0.0,69.0,69.0,arriendo,departamento
5029809,"Lolco 7680 - Departamento 182, Las Condes",3D/2B,17.0,0.0,70.0,86.0,arriendo,departamento
5011212,"Emilio Vaisse, Ñuñoa",2D/2B,17.0,0.0,53.0,60.0,arriendo,departamento
5027053,"Ramon Cruz / Diagonal Oriente, Ñuñoa",2D/2B,17.0,0.0,67.0,74.0,arriendo,departamento
5027874,"Plaza Ñuñoa, Ñuñoa",1D/1B,17.0,0.0,42.0,46.0,arriendo,departamento
5027853,"Metro Salvador, Providencia",1D/1B,17.0,0.0,50.0,55.0,arriendo,departamento
5027854,"Metro Salvador, Providencia",1D/1B,17.0,0.0,50.0,55.0,arriendo,departamento
5026476,"Avenida Holanda 2077 - Departamento 101, Providencia",2D/2B,17.0,0.0,60.0,85.0,arriendo,departamento
5026669,"ANDRES BELLO / GRAL CALDERON, Providencia",2D/2B,17.0,0.0,44.0,47.0,arriendo,departamento
4845920,"Departamento En Coventry, Ñuñoa",3D/2B,17.0,0.0,70.0,70.0,arriendo,departamento
5013962,"Dario Urzua/Lyon, Providencia",2D/2B,17.0,0.0,61.0,70.0,arriendo,departamento
5025650,"LOS MILITARES 4717, Las Condes",1D/1B,17.0,0.0,40.0,40.0,arriendo,departamento
5025856,"La Gloria - Los Militares, Las Condes",1D,17.0,0.0,54.0,58.0,arriendo,departamento
5027824,"Las Condes / Los Barbechos, Las Condes",1D/1B,17.0,0.0,45.0,55.0,arriendo,departamento
4992368,"Kennedy / Manquehue, Las Condes",1D/1B,17.0,0.0,38.0,42.0,arriendo,departamento
5011210,"Entre Metro De Alcantara Y Escuela Milit, Las Condes",1D/1B,17.0,0.0,40.0,42.0,arriendo,departamento
5023387,"CLASICO Y LUMINOSO Departamento En Arturo Medina 4177, Ñuñoa - INCLUYE ESTACIONAMIENTO Sin Bodega, Ñuñoa",3D/2B,17.0,0.0,67.0,72.0,arriendo,departamento
5023954,"Rosas 1190 - Departamento 413, Santiago",3D/2B,17.0,0.0,75.0,75.0,arriendo,departamento
5024954,"La Gloria / Los Militares, Las Condes",1D/1B,17.0,0.0,50.0,58.0,arriendo,departamento
5025402,"Ongolmo Con Walker Martinez, La Florida",4D/2B,17.0,0.0,87.0,94.0,arriendo,departamento
4949179,"Ismael Valdes Vergara - Miraflores, Santiago",3D/2B,17.0,0.0,75.0,75.0,arriendo,departamento
5022988,"Providencia Metro Tobalaba, Providencia",2D/2B,17.0,0.0,80.0,80.0,arriendo,departamento
4894505,"PLAZA EGAñA, Ñuñoa",2D/2B,17.0,0.0,60.0,60.0,arriendo,departamento
4927403,"Duble Almeyda, Ñuñoa",2D/2B,17.0,0.0,66.0,66.0,arriendo,departamento
5022465,"HOLANDA / SIMON BOLIVAR, Ñuñoa",2D/2B,17.0,0.0,65.0,72.0,arriendo,departamento
5015971,"Irarrazaval Con Antonio Varas, Ñuñoa",2D/2B,17.0,0.0,35.0,35.0,arriendo,departamento
5015969,"Arturo Prat Con Eleuterio Ramirez, Santiago",3D/2B,17.0,0.0,60.0,65.0,arriendo,departamento
5022914,"Metro Alcantara, Las Condes",1D/1B,17.0,0.0,50.0,55.0,arriendo,departamento
5022106,"LOS MILITARES / LA GLORIA, Las Condes",1D/1B,17.0,0.0,50.0,60.0,arriendo,departamento
5020059,"Camilo Ortúzar 4030, Macul",3D/2B,17.0,0.0,75.0,75.0,arriendo,departamento
4919889,"CT- Santo Domingo, Santiago",2D/2B,17.0,0.0,96.0,184.0,arriendo,departamento
4977550,"DBSpropiedades Arrienda Hermoso Departamento 3dor +2b $530.000, Huechuraba",3D/2B,17.0,0.0,81.0,172.0,arriendo,departamento
4830830,"METRO IRARRAZABAL, Ñuñoa",3D/2B,17.0,0.0,80.0,87.0,arriendo,departamento
5017259,"Nicanor Marambio, Ñuñoa",2D/2B,17.0,0.0,70.0,70.0,arriendo,departamento
5018640,"Irarrazabal / Gral. Gorostiaga, Ñuñoa",2D/2B,17.0,0.0,60.0,60.0,arriendo,departamento
4991880,"Consistorial / Departamental, Peñalolén",2D/2B,17.0,0.0,65.0,69.0,arriendo,departamento
5019795,"La Gloria/ Los Militares, Las Condes",1D/1B,17.0,0.0,53.0,59.0,arriendo,departamento
5017673,"Calle San José De La Sierra 93, Las Condes",1D/1B,17.0,0.0,42.0,50.0,arriendo,departamento
5016360,"Gerona-Holanda, Ñuñoa",2D/2B,17.0,0.0,68.0,71.0,arriendo,departamento
5014920,"Irarrázaval 2150, Ñuñoa",2D/2B,17.0,0.0,65.0,71.0,arriendo,departamento
4925934,"Avenida Apoquindo 8053 - Departamento 9, Las Condes",1D/1B,17.0,0.0,50.0,50.0,arriendo,departamento
5013884,"Avenida Los Leones 1727 - Departamento 707, Providencia",1D/1B,17.0,0.0,38.0,38.0,arriendo,departamento
5011687,"JOSE MANUEL INFANTE / SANTA ISABEL, Providencia",2D/2B,17.0,0.0,70.0,75.0,arriendo,departamento
5016505,"Sector Macul/ Rodrigo De Araya 07, Macul",3D/2B,17.0,0.0,80.0,80.0,arriendo,departamento
5015510,"Amplio Depto. De 1D + 1B, Terraza Y Estacionamiento. A Una Cuadra De Av. Apoquindo., Las Condes",1D/1B,17.0,0.0,58.0,58.0,arriendo,departamento
5015699,"Metro Escuela Militar, Las Condes",1D/1B,17.0,0.0,54.0,58.0,arriendo,departamento
5014410,"SECTOR METRO ALCANTARA, LAS CONDES, Las Condes",1D/1B,17.0,0.0,35.0,40.0,arriendo,departamento
4932707,"Departamento Full Amoblado Bellas Artes, Santiago",1D/1B,17.0,0.0,32.0,32.0,arriendo,departamento
4932708,"Departamento Full Amoblado Bellas Artes,, Santiago",1D/1B,17.0,0.0,32.0,32.0,arriendo,departamento
4932710,"Departamento Full Equipado, Bellas Artes, Santiago",1B,17.0,0.0,45.0,45.0,arriendo,departamento
5014276,"Segunda Avenida 1179, San Miguel",3D/2B,17.0,0.0,75.0,80.0,arriendo,departamento
5012670,"DUBLE ALMEYDA 2200, Ñuñoa",2D/2B,17.0,0.0,62.0,70.0,arriendo,departamento
5012690,"Av. Portugal // Metro Santa Isabel, Santiago",2D/2B,17.0,0.0,60.0,63.0,arriendo,departamento
5013000,"Avenida Libertador Bernardo O'Higgins 268 - Departamento 23, Santiago",3D/1B,17.0,0.0,72.0,75.0,arriendo,departamento
5011791,"A Cuadras Del Metro Ñuñoa, Ñuñoa",2D/2B,17.0,0.0,65.0,72.0,arriendo,departamento
4997405,"Plaza Ñuñoa, Ñuñoa",1D/1B,17.0,0.0,42.0,46.0,arriendo,departamento
4942854,"MA - DIPRECA, Olga Norte/Vital Apoquindo, Las Condes",3D/1B,17.0,0.0,80.0,80.0,arriendo,departamento
4996344,"Pedro Lira Urquieta, Lo Barnechea",1D/2B,17.0,0.0,45.0,45.0,arriendo,departamento
5011816,"Metro Manuel Montt, Providencia",1D/1B,17.0,0.0,38.0,38.0,arriendo,departamento
4997376,"Metro Salvador, Providencia",1D/1B,17.0,0.0,50.0,55.0,arriendo,departamento
4997377,"Metro Salvador, Providencia",1D/1B,17.0,0.0,50.0,55.0,arriendo,departamento
4997377,"Metro Salvador, Providencia",1D/1B,17.0,0.0,50.0,55.0,arriendo,departamento
4864615,"DIAGONAL ORIENTE / METRO VILLA FREI, Ñuñoa",2D/2B,17.0,0.0,71.0,75.0,arriendo,departamento
4942854,"MA - DIPRECA, Olga Norte/Vital Apoquindo, Las Condes",3D/1B,17.0,0.0,80.0,80.0,arriendo,departamento
4996344,"Pedro Lira Urquieta, Lo Barnechea",1D/2B,17.0,0.0,45.0,45.0,arriendo,departamento
5012322,"Exequiel Fernandez 2302, Macul",3D/2B,17.0,0.0,86.0,94.0,arriendo,departamento
5010150,"Avenida Francisco Bilbao 2570 - Departamento 303, Providencia",2D/1B,17.0,0.0,70.0,75.0,arriendo,departamento
5009443,"Antonio Varas 242, Providencia",3D/2B,17.0,0.0,80.0,82.0,arriendo,departamento
4999103,"Juan XXIII 6750 - Departamento 303, Vitacura",1D/1B,17.0,0.0,60.0,60.0,arriendo,departamento
5009738,"Amplio Depto. 3D 2B, Cercano Metro Moneda, Santiago",3D/2B,17.0,0.0,65.0,65.0,arriendo,departamento
5009559,"Coquimbo 1331 - Departamento 1203 B, Santiago",3D/2B,17.0,0.0,58.0,58.0,arriendo,departamento
5007112,"Plaza Ñuñoa, Ñuñoa",1D/1B,17.0,0.0,42.0,46.0,arriendo,departamento
5007755,"El Dante. Metro Escuela Militar, Las Condes",1D/1B,17.0,0.0,44.0,50.0,arriendo,departamento
5007086,"Metro Salvador, Providencia",1D/1B,17.0,0.0,50.0,55.0,arriendo,departamento
5007087,"Metro Salvador, Providencia",1D/1B,17.0,0.0,50.0,55.0,arriendo,departamento
5006050,"Excelente Departamento Amoblado, Lyon /, Providencia",1D/1B,17.0,0.0,45.0,60.0,arriendo,departamento
5007829,"Lord Cochrane, Santiago",3D/2B,17.0,0.0,65.0,65.0,arriendo,departamento
4787204,"Metro Santa Ana/Teatinos/Hermanos Amunat, Santiago",2D/1B,17.0,0.0,60.0,65.0,arriendo,departamento
4906526,"DEPARTAMENTO MUY ILUMINADO CERCANO A BARRIO ITALIA, Providencia",2D/2B,17.0,0.0,65.0,68.0,arriendo,departamento
4889577,"Barrio Italia / Condell, Providencia",2D/2B,17.0,0.0,60.0,68.0,arriendo,departamento
5005966,"FULL AMOBLADO ALONSO DE CORDOVA- FRENTE AL PARQUE ARAUCANO, Las Condes",1D/1B,17.0,0.0,48.0,56.0,arriendo,departamento
5003513,"Santa Victoria - Sta Isabel Con Vicuña, Santiago",2D/1B,17.0,0.0,50.0,56.0,arriendo,departamento
5004764,"Av. Portugal // Metro Santa Isabel, Santiago",2D/2B,17.0,0.0,60.0,63.0,arriendo,departamento
5003213,"Augusto Villanueva, Ñuñoa",2D/2B,17.0,0.0,65.0,70.0,arriendo,departamento
5001855,"Irarrázaval 1401, Ñuñoa",2D/2B,17.0,0.0,58.0,66.0,arriendo,departamento
5000373,"Lira, Santiago",3D/2B,17.0,0.0,80.0,84.0,arriendo,departamento
5000182,"DIKASA PROPIEDADES ARRIENDA AMPLIO DEPARTAMENTO 4 DORMITORIOS WALKER MARTINEZ/ ONGOLMO, La Florida",4D/2B,17.0,0.0,87.0,93.0,arriendo,departamento
4999096,"Metro Irarrazaval, Ñuñoa",2D/2B,17.0,0.0,60.0,63.0,arriendo,departamento
4980827,"METRO PAJARITOS / CONDOMINIO PUERTA DEL VALLE, Estación Central",3D/2B,17.0,0.0,72.0,84.0,arriendo,departamento
4991713,"Avenida Las Condes 9661, Las Condes",1D/1B,17.0,0.0,40.0,50.0,arriendo,departamento
4991717,"ESCANDINAVIA 153, Las Condes",1D/1B,17.0,0.0,42.0,50.0,arriendo,departamento
4988840,"Tomas Moro / Lolco, Las Condes",3D/2B,17.0,0.0,90.0,102.0,arriendo,departamento
4986196,"METRO ESCUELA MILITAR, Las Condes",1D/1B,17.0,0.0,45.0,50.0,arriendo,departamento
4972614,"Fray Montalva 102, Las Condes",1D/1B,17.0,0.0,55.0,60.0,arriendo,departamento
4918846,"Excelente Ubicación Amoblado Carlos Antu, Providencia",1D/1B,17.0,0.0,25.0,25.0,arriendo,departamento
4918991,"Doctor Roberto Del Río 1500, Providencia",2D/2B,17.0,0.0,70.0,80.0,arriendo,departamento
4955738,"Holanda / Eliodoro Yañez, Providencia",1D/1B,17.0,0.0,44.0,64.0,arriendo,departamento
4950942,"Pocuro, Providencia",1D/1B,17.0,0.0,51.0,58.0,arriendo,departamento
4949273,"Canal 13 - Metro Salvador, Providencia",1D/1B,17.0,0.0,42.0,48.0,arriendo,departamento
4963261,"Metro Pedro De Valdivia, Providencia",1D/1B,17.0,0.0,34.0,37.0,arriendo,departamento
4966528,"Pedro De Valdivia / Metro Pedro De Valdivia, Providencia",1D/1B,17.0,0.0,34.0,37.0,arriendo,departamento
4861967,"Cómodo Departamento - Manuel Montt, Providencia",2D/2B,17.0,0.0,48.0,50.0,arriendo,departamento
4708091,"METRO SALVADOR, Providencia",1D/1B,17.0,0.0,37.0,40.0,arriendo,departamento
4708122,"METRO SALVADOR, Providencia",1D/1B,17.0,0.0,37.0,40.0,arriendo,departamento
4645646,"METRO SALVADOR, Providencia",1D/1B,17.0,0.0,37.0,40.0,arriendo,departamento
4995175,"Juan XXIII Cercano A Luis Pasteur, Vitacura",1D/1B,17.0,0.0,60.0,63.0,arriendo,departamento
4988818,"BARRIO ITALIA/ METRO SANTA ISABEL / CASA/DEPTO TIPO LOFT REMODELADA, Providencia",1D/1B,17.0,0.0,55.0,55.0,arriendo,departamento
4987062,"PEDRO DE VALDIVIA - DEPTO AMOBLADO, Providencia",1D/1B,17.0,0.0,40.0,43.0,arriendo,departamento
4971839,"AV. PEDRO DE VALDIVIA / NUEVA PROVIDENCI, Providencia",1D/1B,17.0,0.0,38.0,41.0,arriendo,departamento
4853826,"Metro Ñuñoa/2D2B + Estacionamiento + La Mejor Vista De Ñuñoa, Ñuñoa",2D/2B,17.0,0.0,60.0,72.0,arriendo,departamento
4845152,"Manuel Montt / Sucre, Ñuñoa",2D/2B,17.0,0.0,66.0,74.0,arriendo,departamento
4853826,"Metro Ñuñoa/2D2B + Estacionamiento + La Mejor Vista De Ñuñoa, Ñuñoa",2D/2B,17.0,0.0,60.0,72.0,arriendo,departamento
4845152,"Manuel Montt / Sucre, Ñuñoa",2D/2B,17.0,0.0,66.0,74.0,arriendo,departamento
4925563,"Contramaestre Micalvi/Diagonal Oriente, Ñuñoa",2D/2B,17.0,0.0,71.0,75.0,arriendo,departamento
4919919,"Regina Pacis, Ñuñoa",3D/2B,17.0,0.0,87.0,87.0,arriendo,departamento
4911140,"José Domingo Cañas / Pedro De Valdivia, Ñuñoa",2D/2B,17.0,0.0,68.0,75.0,arriendo,departamento
4993853,"San Eugenio 1209, Ñuñoa",2D/1B,17.0,0.0,60.0,65.0,arriendo,departamento
4995178,"Gerona 3411, Ñuñoa",2D/2B,17.0,0.0,60.0,66.0,arriendo,departamento
4979435,"Avenida Condell 1807, Ñuñoa",2D/2B,17.0,0.0,66.0,66.0,arriendo,departamento
4955544,"Hernán Cortés / Holanda, Ñuñoa",2D/2B,17.0,0.0,60.0,63.0,arriendo,departamento
4962543,"PLAZA ÑUÑOA, Ñuñoa",3D/2B,17.0,0.0,65.0,74.0,arriendo,departamento
4964141,"Heriberto Covarrubias / Irarrázabal, Ñuñoa",2D/2B,17.0,0.0,68.0,78.0,arriendo,departamento
4976564,"Metro Irarrázabal, Ñuñoa",2D/2B,17.0,0.0,57.0,57.0,arriendo,departamento
4995175,"Juan XXIII Cercano A Luis Pasteur, Vitacura",1D/1B,17.0,0.0,60.0,63.0,arriendo,departamento
4937783,"PROPIEDADES JHJ!!!! ARRIENDA HERMOSO DEPARTAMENTO NUEVO!! EN EL MEJOR SECTOR DE SAN MIGUEL!!, San Miguel",3D/2B,17.0,0.0,71.21,71.21,arriendo,departamento
4915047,"Magdalena Vicuña Con San Ignacio, San Miguel",2D/2B,17.0,0.0,73.0,90.0,arriendo,departamento
4902564,"Gran Avenida Con Salesianos, San Miguel",3D/2B,17.0,0.0,82.0,84.0,arriendo,departamento
4956691,"Salesianos- Gran Avenida, San Miguel",3D/2B,17.0,0.0,82.0,82.0,arriendo,departamento
4952560,"Amplio Departamento En Estupendas Condiciones., San Miguel",2D/2B,17.0,0.0,73.0,90.0,arriendo,departamento
4973702,"Los Castaños AÑO 2016 JUMBO EL LLANO 3455, San Miguel",2D/2B,17.0,0.0,67.0,79.0,arriendo,departamento
4708293,"Malaga / Presidente Errazuriz, Las Condes",2D/2B,17.0,0.0,75.0,79.0,arriendo,departamento
4642067,"San Martín // San Pablo, Santiago",1D,17.0,0.0,50.0,50.0,arriendo,departamento
4604279,"Dieciocho / Toesca, Santiago",1D/1B,17.0,0.0,40.0,40.0,arriendo,departamento
4897233,"Barrio Yungay / 3D-2B Estacionamiento Y, Santiago",3D/2B,17.0,0.0,65.0,70.0,arriendo,departamento
4891899,"San Isidro/Santa Lucia, Santiago",1D/2B,17.0,0.0,60.0,63.0,arriendo,departamento
4930842,"PORPIEDADES JHJ !!! ARRIENDA HERMOSO DEPARTAMENTO PRÁCTICAMENTE NUEVO!! SECTOR ALTO!!, Huechuraba",3D/2B,17.0,0.0,95.0,95.0,arriendo,departamento
4987208,"Calle Carmen 320, Santiago",3D/2B,17.0,0.0,62.0,64.0,arriendo,departamento
4971848,"CERCA DEL METRO LA MONEDA., Santiago",2D/2B,17.0,0.0,52.0,64.0,arriendo,departamento
4940675,"Acogedor Un Dormitorio / San Sebastián, Las Condes",1D/1B,17.0,0.0,51.0,56.0,arriendo,departamento
4940339,"Metro El Golf - Metro El Golf, Las Condes",1D/1B,17.0,0.0,40.0,45.0,arriendo,departamento
4938052,"ROGER DE FLOR 2907 LAS CONDES, Las Condes",1D/1B,17.0,0.0,34.0,36.0,arriendo,departamento
4950156,"Mall Alto Las Condes - Hospital Fach, Las Condes",1D/1B,17.0,0.0,45.0,48.0,arriendo,departamento
4948614,"El Trovador/Escuela Militar, Las Condes",1D/1B,17.0,0.0,38.0,40.0,arriendo,departamento
